百视通8M,#genre#
CCTV-4高清,http://113.236.23.208:9901/tsfile/live/1158_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4欧洲高清,http://113.236.23.208:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4美洲高清,http://113.236.23.208:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5高清,http://113.236.23.208:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+高清,http://113.236.23.208:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6高清,http://113.236.23.208:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7高清,http://113.236.23.208:9901/tsfile/live/1159_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8高清,http://113.236.23.208:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9高清,http://113.236.23.208:9901/tsfile/live/1160_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高清,http://113.236.23.208:9901/tsfile/live/1161_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高清,http://113.236.23.208:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高清,http://113.236.23.208:9901/tsfile/live/1162_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高清,http://113.236.23.208:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14高清,http://113.236.23.208:9901/tsfile/live/1163_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15高清,http://113.236.23.208:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16高清,http://113.236.23.208:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17高清,http://113.236.23.208:9901/tsfile/live/1164_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://113.236.23.208:9901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视高清,http://113.236.23.208:9901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视高清,http://113.236.23.208:9901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://113.236.23.208:9901/tsfile/live/1151_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视高清,http://113.236.23.208:9901/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视高清,http://113.236.23.208:9901/tsfile/live/1152_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视高清,http://113.236.23.208:9901/tsfile/live/1133_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视高清,http://113.236.23.208:9901/tsfile/live/1165_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视高清,http://113.236.23.208:9901/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视高清,http://113.236.23.208:9901/tsfile/live/1145_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视高清,http://113.236.23.208:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://113.236.23.208:9901/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视高清,http://113.236.23.208:9901/tsfile/live/1146_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视高清,http://113.236.23.208:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://113.236.23.208:9901/tsfile/live/1144_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视高清,http://113.236.23.208:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视高清,http://113.236.23.208:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视高清,http://113.236.23.208:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视高清,http://113.236.23.208:9901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视高清,http://113.236.23.208:9901/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视高清,http://113.236.23.208:9901/tsfile/live/1147_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视高清,http://113.236.23.208:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视高清,http://113.236.23.208:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视高清,http://113.236.23.208:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视[785*576],http://113.236.23.208:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
安多卫视[785*576],http://113.236.23.208:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视[785*576],http://113.236.23.208:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视[785*576],http://113.236.23.208:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视[785*576],http://113.236.23.208:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视[785*576],http://113.236.23.208:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视[785*576],http://113.236.23.208:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视[785*576],http://113.236.23.208:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视[785*576],http://113.236.23.208:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视[785*576],http://113.236.23.208:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视[785*576],http://113.236.23.208:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视[785*576],http://113.236.23.208:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视[785*576],http://113.236.23.208:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://113.236.23.208:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN 高清,http://113.236.23.208:9901/tsfile/live/1155_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN-俄语高清,http://113.236.23.208:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN-西班牙高清,http://113.236.23.208:9901/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN-阿拉伯高清,http://113.236.23.208:9901/tsfile/live/1109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN-法语高清,http://113.236.23.208:9901/tsfile/live/1126_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN纪录高清,http://113.236.23.208:9901/tsfile/live/1154_1.m3u8?key=txiptv&playlive=1&authid=0
CETV高清,http://113.236.23.208:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4高清,http://113.236.23.208:9901/tsfile/live/1102_1.m3u8?key=txiptv&playlive=1&authid=0
北京纪实高清,http://113.236.23.208:9901/tsfile/live/1150_1.m3u8?key=txiptv&playlive=1&authid=0
高清电影高清,http://113.236.23.208:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影高清,http://113.236.23.208:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院高清,http://113.236.23.208:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
文物宝库高清,http://113.236.23.208:9901/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界高清,http://113.236.23.208:9901/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技高清,http://113.236.23.208:9901/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0
央视台球高清,http://113.236.23.208:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
家庭理财高清,http://113.236.23.208:9901/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
电视指南高清,http://113.236.23.208:9901/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球高清,http://113.236.23.208:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐高清,http://113.236.23.208:9901/tsfile/live/1123_1.m3u8?key=txiptv&playlive=1&authid=0
文化精品高清,http://113.236.23.208:9901/tsfile/live/1124_1.m3u8?key=txiptv&playlive=1&authid=0
女性时尚高清,http://113.236.23.208:9901/tsfile/live/1125_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓高清,http://113.236.23.208:9901/tsfile/live/1136_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实高清,http://113.236.23.208:9901/tsfile/live/1138_1.m3u8?key=txiptv&playlive=1&authid=0
茶频道高清,http://113.236.23.208:9901/tsfile/live/1149_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场高清,http://113.236.23.208:9901/tsfile/live/1167_1.m3u8?key=txiptv&playlive=1&authid=0
法制天地高清,http://113.236.23.208:9901/tsfile/live/1168_1.m3u8?key=txiptv&playlive=1&authid=0
金色频道高清,http://113.236.23.208:9901/tsfile/live/1169_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场高清,http://113.236.23.208:9901/tsfile/live/1170_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云高清,http://113.236.23.208:9901/tsfile/live/1171_1.m3u8?key=txiptv&playlive=1&authid=0
乐游高清,http://113.236.23.208:9901/tsfile/live/1173_1.m3u8?key=txiptv&playlive=1&authid=0
生活时尚高清,http://113.236.23.208:9901/tsfile/live/1174_1.m3u8?key=txiptv&playlive=1&authid=0
高尔夫网球高清,http://113.236.23.208:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动漫高清,http://113.236.23.208:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场高清,http://113.236.23.208:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理高清,http://113.236.23.208:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场高清,http://113.236.23.208:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场高清,http://113.236.23.208:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫高清,http://113.236.23.208:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通高清,http://113.236.23.208:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道高清,http://113.236.23.208:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁电信组播,#genre#
CCTV-1综合频道,http://123.245.242.245:4444/udp/239.33.5.2:22580
CCTV-2财经频道,http://123.245.242.245:4444/udp/239.33.5.3:22590
CCTV-3综艺频道,http://123.245.242.245:4444/udp/239.33.5.4:22600
CCTV-4国际频道,http://123.245.242.245:4444/udp/239.33.5.40:22960
CCTV-4 欧洲,http://123.245.242.245:4444/udp/239.33.4.223:22230
CCTV-4 美洲,http://123.245.242.245:4444/udp/239.33.4.224:22240
CCTV-5体育频道,http://123.245.242.245:4444/udp/239.33.5.5:22610
CCTV-6电影频道,http://123.245.242.245:4444/udp/239.33.5.7:22630
CCTV-7国防军事频道,http://123.245.242.245:4444/udp/239.33.5.73:23290
CCTV-8电视剧频道,http://123.245.242.245:4444/udp/239.33.5.9:22650
CCTV-9纪录频道,http://123.245.242.245:4444/udp/239.33.5.10:22660
CCTV-10科教频道,http://123.245.242.245:4444/udp/239.33.5.11:22670
CCTV-11戏曲频道,http://123.245.242.245:4444/udp/239.33.4.11:20110
CCTV-12社会与法频道,http://123.245.242.245:4444/udp/239.33.5.12:22680
CCTV-13新闻频道,http://123.245.242.245:4444/udp/239.33.4.13:20130
CCTV-14少儿频道,http://123.245.242.245:4444/udp/239.33.5.13:22690
CCTV-15音乐频道,http://123.245.242.245:4444/udp/239.33.4.15:20150
CCTV-16奥林匹克频道,http://123.245.242.245:4444/udp/239.33.4.211:22110
CCTV-16 4K,http://123.245.242.245:4444/udp/239.33.5.102:23580
CCTV-17农业农村频道,http://123.245.242.245:4444/udp/239.33.5.8:22640
CCTV 5+ 体育赛事频道,http://123.245.242.245:4444/udp/239.33.5.6:22620
CGTN-英语新闻频道,http://123.245.242.245:4444/udp/239.33.5.43:22990
CGTN-纪录频道（国际版）,http://123.245.242.245:4444/udp/239.33.5.44:23000
CGTN-俄语国际频道,http://123.245.242.245:4444/udp/239.33.4.228:22280
CGTN-西班牙语国际频道,http://123.245.242.245:4444/udp/239.33.4.225:22250
CGTN-阿拉伯语国际频道,http://123.245.242.245:4444/udp/239.33.4.227:22270
CGTN-法语国际频道,http://123.245.242.245:4444/udp/239.33.4.226:22260
北京卫视,http://123.245.242.245:4444/udp/239.33.5.21:22770
天津卫视,http://123.245.242.245:4444/udp/239.33.5.22:22780
上海东方卫视,http://123.245.242.245:4444/udp/239.33.5.24:22800
浙江卫视,http://123.245.242.245:4444/udp/239.33.5.51:23070
江苏卫视,http://123.245.242.245:4444/udp/239.33.5.52:23080
安徽卫视,http://123.245.242.245:4444/udp/239.33.5.16:22720
湖南卫视,http://123.245.242.245:4444/udp/239.33.5.15:22710
贵州卫视,http://123.245.242.245:4444/udp/239.33.5.71:23270
山东卫视,http://123.245.242.245:4444/udp/239.33.5.18:22740
山西卫视,http://123.245.242.245:4444/udp/239.33.4.46:20460
广东卫视,http://123.245.242.245:4444/udp/239.33.5.19:22750
辽宁卫视,http://123.245.242.245:4444/udp/239.33.5.1:22570
广西卫视,http://123.245.242.245:4444/udp/239.33.4.215:22150
湖北卫视,http://123.245.242.245:4444/udp/239.33.5.17:22730
江西卫视,http://123.245.242.245:4444/udp/239.33.4.216:22160
河北卫视,http://123.245.242.245:4444/udp/239.33.4.217:22170
河南卫视,http://123.245.242.245:4444/udp/239.33.4.218:22180
四川卫视,http://123.245.242.245:4444/udp/239.33.5.42:22980
重庆卫视,http://123.245.242.245:4444/udp/239.33.5.41:22970
福建东南卫视,http://123.245.242.245:4444/udp/239.33.5.55:23110
海南卫视,http://123.245.242.245:4444/udp/239.33.5.74:23300
青海卫视,http://123.245.242.245:4444/udp/239.33.4.62:20620
云南卫视,http://123.245.242.245:4444/udp/239.33.4.219:22190
陕西卫视,http://123.245.242.245:4444/udp/239.33.4.59:20590
内蒙古卫视,http://123.245.242.245:4444/udp/239.33.4.60:20600
宁夏卫视,http://123.245.242.245:4444/udp/239.33.4.61:20610
吉林卫视,http://123.245.242.245:4444/udp/239.33.5.72:23280
新疆卫视,http://123.245.242.245:4444/udp/239.33.4.63:20630
甘肃卫视,http://123.245.242.245:4444/udp/239.33.4.64:20640
西藏卫视,http://123.245.242.245:4444/udp/239.33.4.65:20650
黑龙江卫视,http://123.245.242.245:4444/udp/239.33.5.14:22700
深圳卫视,http://123.245.242.245:4444/udp/239.33.5.20:22760
厦门卫视,http://123.245.242.245:4444/udp/239.33.4.56:20560
CETV1,http://123.245.242.245:4444/udp/239.33.5.45:23010
CETV4,http://123.245.242.245:4444/udp/239.33.4.220:22200
山东教育卫视,http://123.245.242.245:4444/udp/239.33.5.79:23350
兵团卫视,http://123.245.242.245:4444/udp/239.33.4.68:20680
农林卫视,http://123.245.242.245:4444/udp/239.33.4.69:20690
延边卫视,http://123.245.242.245:4444/udp/239.33.5.80:23360
辽宁都市频道,http://123.245.242.245:4444/udp/239.33.4.236:22360
辽宁影视剧频道,http://123.245.242.245:4444/udp/239.33.4.238:22380
辽宁体育频道,http://123.245.242.245:4444/udp/239.33.4.237:22370
辽宁生活频道,http://123.245.242.245:4444/udp/239.33.5.201:24570
辽宁教育青少频道,http://123.245.242.245:4444/udp/239.33.4.233:22330
辽宁北方频道,http://123.245.242.245:4444/udp/239.33.5.202:24580
辽宁宜佳购物频道,http://123.245.242.245:4444/udp/239.33.4.239:22390
辽宁公共频道,http://123.245.242.245:4444/udp/239.33.4.122:21220
辽宁经济频道,http://123.245.242.245:4444/udp/239.33.4.121:21210
沈阳新闻综合频道,http://123.245.242.245:4444/udp/239.33.4.123:21230
移动电视频道,http://123.245.242.245:4444/udp/239.33.4.235:22350
家有购物频道,http://123.245.242.245:4444/udp/239.33.4.120:21200
央广购物频道,http://123.245.242.245:4444/udp/239.33.4.130:21300
聚鲨环球精选频道,http://123.245.242.245:4444/udp/239.33.4.232:22320
CCTV中视购物频道,http://123.245.242.245:4444/udp/239.33.4.231:22310
金鹰卡通频道,http://123.245.242.245:4444/udp/239.33.4.234:22340
炫动卡通频道,http://123.245.242.245:4444/udp/239.33.4.71:20710
优漫卡通频道,http://123.245.242.245:4444/udp/239.33.4.72:20720
嘉佳卡通频道,http://123.245.242.245:4444/udp/239.33.4.73:20730
卡酷少儿频道,http://123.245.242.245:4444/udp/239.33.4.240:22400
金鹰纪实频道,http://123.245.242.245:4444/udp/239.33.5.26:22820
北京冬奥纪实频道,http://123.245.242.245:4444/udp/239.33.5.25:22810
西藏卫视（藏语）,http://123.245.242.245:4444/udp/239.33.5.78:23340
安多藏语综合频道,http://123.245.242.245:4444/udp/239.33.5.76:23320
康巴藏语综合频道,http://123.245.242.245:4444/udp/239.33.5.77:23330
电视指南频道,http://123.245.242.245:4444/udp/239.33.4.88:20880
证券服务频道,http://123.245.242.245:4444/udp/239.33.4.222:22220
家庭理财频道,http://123.245.242.245:4444/udp/239.33.4.24:20240
新动漫频道,http://123.245.242.245:4444/udp/239.33.4.34:20340
快乐垂钓频道,http://123.245.242.245:4444/udp/239.33.5.69:23250
高尔夫网球频道,http://123.245.242.245:4444/udp/239.33.5.88:23440
4K欢笑剧场频道,http://123.245.242.245:4444/udp/239.33.5.97:23530
百姓健康频道,http://123.245.242.245:4444/udp/239.33.4.230:22300
CHC动作电影频道,http://123.245.242.245:4444/udp/239.33.4.207:22070
CHC高清电影频道,http://123.245.242.245:4444/udp/239.33.4.209:22090
CHC家庭影院频道,http://123.245.242.245:4444/udp/239.33.4.210:22100
先锋乒羽频道,http://123.245.242.245:4444/udp/239.33.4.208:22080
第一剧场频道,http://123.245.242.245:4444/udp/239.33.4.90:20900
怀旧剧场频道,http://123.245.242.245:4444/udp/239.33.4.93:20930
风云剧场频道,http://123.245.242.245:4444/udp/239.33.4.92:20920
风云足球频道,http://123.245.242.245:4444/udp/239.33.4.89:20890
风云音乐频道,http://123.245.242.245:4444/udp/239.33.4.94:20940
央视台球频道,http://123.245.242.245:4444/udp/239.33.4.126:21260
央视文化精品频道,http://123.245.242.245:4444/udp/239.33.4.95:20950
世界地理频道,http://123.245.242.245:4444/udp/239.33.4.91:20910
兵器科技频道,http://123.245.242.245:4444/udp/239.33.4.125:21250
女性时尚频道,http://123.245.242.245:4444/udp/239.33.4.97:20970
茶频道,http://123.245.242.245:4444/udp/239.33.5.70:23260
都市剧场频道,http://123.245.242.245:4444/udp/239.33.5.95:23510
法治天地频道,http://123.245.242.245:4444/udp/239.33.5.89:23450
金色学堂频道,http://123.245.242.245:4444/udp/239.33.5.90:23460
动漫秀场频道,http://123.245.242.245:4444/udp/239.33.5.93:23490
游戏风云频道,http://123.245.242.245:4444/udp/239.33.5.92:23480
乐游频道,http://123.245.242.245:4444/udp/239.33.5.96:23520
生活时尚频道,http://123.245.242.245:4444/udp/239.33.5.91:23470
梨园频道,http://123.245.242.245:4444/udp/239.33.4.212:22120
武术世界频道,http://123.245.242.245:4444/udp/239.33.4.213:22130
中华特产频道,http://123.245.242.245:4444/udp/239.33.4.145:21450
文物宝库频道,http://123.245.242.245:4444/udp/239.33.4.214:22140
山东电信组播,#genre#
CCTV-1综合,http://dm8000.cn:4022/udp/239.21.1.120:5002
CCTV-2财经,http://dm8000.cn:4022/udp/239.21.1.151:5002
CCTV-3综艺,http://dm8000.cn:4022/udp/239.21.2.45:5002
CCTV-4中文国际,http://dm8000.cn:4022/udp/239.21.1.154:5002
CCTV-4欧州,http://dm8000.cn:4022/udp/239.21.2.28:5002
CCTV-4美洲,http://dm8000.cn:4022/udp/239.21.2.29:5002
CCTV-5体育,http://dm8000.cn:4022/udp/239.21.2.46:5002
CCTV-5+体育赛事,http://dm8000.cn:4022/udp/239.21.1.142:5002
CCTV-6电影,http://dm8000.cn:4022/udp/239.21.2.47:5002
CCTV-7国防军事,http://dm8000.cn:4022/udp/239.21.1.152:5002
CCTV-8电视剧,http://dm8000.cn:4022/udp/239.21.2.48:5002
CCTV-9纪录,http://dm8000.cn:4022/udp/239.21.1.153:5002
CCTV-10科教,http://dm8000.cn:4022/udp/239.21.1.155:5002
CCTV11戏曲,http://dm8000.cn:4022/udp/239.21.2.2:5002
CCTV-12社会与法,http://dm8000.cn:4022/udp/239.21.1.156:5002
CCTV-13新闻,http://dm8000.cn:4022/udp/239.21.2.3:5002
CCTV-14少儿,http://dm8000.cn:4022/udp/239.21.1.157:5002
CCTV-15音乐,http://dm8000.cn:4022/udp/239.21.2.4:5002
CCTV-17农业农村,http://dm8000.cn:4022/udp/239.21.1.186:5002
CGTN,http://dm8000.cn:4022/udp/239.21.2.30:5002
CGTN阿拉伯语,http://dm8000.cn:4022/udp/239.21.2.34:5002
CGTN俄语,http://dm8000.cn:4022/udp/239.21.2.35:5002
CGTN法语,http://dm8000.cn:4022/udp/239.21.2.33:5002
CGTN纪录,http://dm8000.cn:4022/udp/239.21.2.31:5002
CGTN西班牙语,http://dm8000.cn:4022/udp/239.21.2.32:5002
CETV4[1920*1080],http://dm8000.cn:4022/udp/239.21.2.129:5002
湖南卫视,http://dm8000.cn:4022/udp/239.21.1.158:5002
山东卫视,http://dm8000.cn:4022/udp/239.21.1.87:5002
北京卫视,http://dm8000.cn:4022/udp/239.21.1.88:5002
江苏卫视,http://dm8000.cn:4022/udp/239.21.1.89:5002
浙江卫视,http://dm8000.cn:4022/udp/239.21.1.90:5002
广东卫视,http://dm8000.cn:4022/udp/239.21.1.92:5002
深圳卫视,http://dm8000.cn:4022/udp/239.21.1.93:5002
东方卫视,http://dm8000.cn:4022/udp/239.21.1.111:5002
东南卫视,http://dm8000.cn:4022/udp/239.21.1.113:5002
安徽卫视,http://dm8000.cn:4022/udp/239.21.1.159:5002
湖北卫视,http://dm8000.cn:4022/udp/239.21.1.163:5002
辽宁卫视,http://dm8000.cn:4022/udp/239.21.1.164:5002
天津卫视,http://dm8000.cn:4022/udp/239.21.1.165:5002
贵州卫视,http://dm8000.cn:4022/udp/239.21.1.166:5002
河北卫视,http://dm8000.cn:4022/udp/239.21.1.168:5002
四川卫视,http://dm8000.cn:4022/udp/239.21.2.15:5002
甘肃卫视,http://dm8000.cn:4022/udp/239.21.2.22:5002
海南卫视,http://dm8000.cn:4022/udp/239.21.2.37:5002
吉林卫视,http://dm8000.cn:4022/udp/239.21.2.49:5002
青海卫视,http://dm8000.cn:4022/udp/239.21.2.51:5002
甘肃卫视,http://dm8000.cn:4022/udp/239.21.2.55:5002
青海卫视,http://dm8000.cn:4022/udp/239.21.2.85:5002
云南卫视,http://dm8000.cn:4022/udp/239.21.2.86:5002
广西卫视,http://dm8000.cn:4022/udp/239.21.2.87:5002
海南卫视,http://dm8000.cn:4022/udp/239.21.2.14:5002
重庆卫视,http://dm8000.cn:4022/udp/239.21.1.233:5002
黑龙江卫视,http://dm8000.cn:4022/udp/239.21.1.91:5002
江西卫视,http://dm8000.cn:4022/udp/239.21.1.167:5002
金鹰纪实,http://dm8000.cn:4022/udp/239.21.1.170:5002
上海纪实人文,http://dm8000.cn:4022/udp/239.21.1.171:5002
北京纪实科教,http://dm8000.cn:4022/udp/239.21.1.172:5002
中国交通,http://dm8000.cn:4022/udp/239.21.1.115:5002
9画面测试,http://dm8000.cn:4022/udp/239.21.1.203:5002
中国教育1台,http://dm8000.cn:4022/udp/239.21.2.7:5002
都市剧场,http://dm8000.cn:4022/udp/239.21.2.90:5002
精彩影视,http://dm8000.cn:4022/udp/239.21.2.91:5002
动漫秀场,http://dm8000.cn:4022/udp/239.21.2.92:5002
梨园频道,http://dm8000.cn:4022/udp/239.21.2.101:5002
魅力足球,http://dm8000.cn:4022/udp/239.21.2.95:5002
武术世界,http://dm8000.cn:4022/udp/239.21.2.96:5002
快乐垂钓,http://dm8000.cn:4022/udp/239.21.2.97:5002
金色学堂,http://dm8000.cn:4022/udp/239.21.2.102:5002
生活时尚,http://dm8000.cn:4022/udp/239.21.2.103:5002
乐游,http://dm8000.cn:4022/udp/239.21.2.104:5002
法制天地,http://dm8000.cn:4022/udp/239.21.2.105:5002
游戏风云,http://dm8000.cn:4022/udp/239.21.2.107:5002
东方财经,http://dm8000.cn:4022/udp/239.21.2.108:5002
文物宝库,http://dm8000.cn:4022/udp/239.21.2.109:5002
茶频道,http://dm8000.cn:4022/udp/239.21.2.110:5002
海洋频道,http://dm8000.cn:4022/udp/239.21.2.119:5002
卡酷少儿,http://dm8000.cn:4022/udp/239.21.2.120:5002
金鹰卡通,http://dm8000.cn:4022/udp/239.21.2.121:5002
STV崂山,http://dm8000.cn:4022/udp/239.21.2.122:5002
开心不停,http://dm8000.cn:4022/udp/239.21.2.123:5002
山东齐鲁,http://dm8000.cn:4022/udp/239.21.1.134:5002
山东新闻,http://dm8000.cn:4022/udp/239.21.1.140:5002
山东体育,http://dm8000.cn:4022/udp/239.21.1.141:5002
山东教育,http://dm8000.cn:4022/udp/239.21.1.169:5002
山东生活,http://dm8000.cn:4022/udp/239.21.1.175:5002
山东文旅,http://dm8000.cn:4022/udp/239.21.1.176:5002
山东综艺,http://dm8000.cn:4022/udp/239.21.1.177:5002
山东农科,http://dm8000.cn:4022/udp/239.21.1.183:5002
山东少儿,http://dm8000.cn:4022/udp/239.21.1.208:5002
德州经济生活,http://dm8000.cn:4022/udp/239.21.1.76:5002
德州新闻综合,http://dm8000.cn:4022/udp/239.21.1.75:5002
德州夏津公共,http://dm8000.cn:4022/udp/239.21.1.102:5002
德州夏津综合,http://dm8000.cn:4022/udp/239.21.1.106:5002
德州齐河新闻,http://dm8000.cn:4022/udp/239.21.1.230:5002
德州武城综艺影视,http://dm8000.cn:4022/udp/239.21.1.240:5002
德州武城新闻综合,http://dm8000.cn:4022/udp/239.21.1.239:5002
德州禹城综合,http://dm8000.cn:4022/udp/239.21.1.241:5002
德州禹城综艺,http://dm8000.cn:4022/udp/239.21.1.242:5002
德州平原新闻,http://dm8000.cn:4022/udp/239.21.1.243:5002
德州陵城新闻,http://dm8000.cn:4022/udp/239.21.2.24:5002
德州宁津新闻综合,http://dm8000.cn:4022/udp/239.21.2.50:5002
潍坊新闻综合,http://dm8000.cn:4022/udp/239.21.1.77:5002
潍坊都市,http://dm8000.cn:4022/udp/239.21.1.78:5002
潍坊寿光蔬菜,http://dm8000.cn:4022/udp/239.21.1.218:5002
潍坊青州综合,http://dm8000.cn:4022/udp/239.21.1.232:5002
潍坊安丘新闻综合,http://dm8000.cn:4022/udp/239.21.2.13:5002
潍坊昌邑新闻综合,http://dm8000.cn:4022/udp/239.21.2.27:5002
潍坊高密新闻综合,http://dm8000.cn:4022/udp/239.21.2.59:5002
潍坊临朐新闻综合,http://dm8000.cn:4022/udp/239.21.2.62:5002
潍坊昌乐新闻,http://dm8000.cn:4022/udp/239.21.1.245:5002
潍坊高新区[1920*1080],http://dm8000.cn:4022/udp/239.21.2.131:5002
淄博新闻综合,http://dm8000.cn:4022/udp/239.21.1.84:5002
淄博影视,http://dm8000.cn:4022/udp/239.21.1.182:5002
海看爱宠,http://dm8000.cn:4022/udp/239.21.1.85:5002
